11194 Francis Fukuyama   United States
16294 Jahangir   India
16300 Julian the Apostate   Turkey
16307 Jackson Pollock   UNITED STATES
16308 Jet Li   China
16312 Jean-François Millet   France
4164817 Chad Michael Murray   UNITED STATES
16316 John Dowland   UNITED KINGDOM
16317 John James Audubon   HAITI
16321 Joseph McCarthy   UNITED STATES
27007 Samuel Morse   UNITED STATES
16329 John Chrysostom   Turkey
14279 Hugh Hefner   UNITED STATES
16339 Johannes Brahms   Germany
16340 Jean-Paul Sartre   FRANCE
16277 Jack Ruby   UNITED STATES
16289 James D. Watson   UNITED STATES
173082 Mae West   United States
16403 Justin Martyr   Palestine
16419 Jadwiga of Poland   Hungary
16422 Joni Mitchell   CANADA
16426 John Carew Eccles   Australia
16433 Jalal ad-Din Muhammad Rumi   TAJIKISTAN
32037 Ursula K. Le Guin   UNITED STATES
16449 Jerome K. Jerome   UNITED KINGDOM
16455 John Keats   United Kingdom
16479 Japheth   Unknown
16483 John Wycliffe   United Kingdom
16489 Julia Kristeva   BULGARIA
16494 Josephus   Israel
16500 John Pople   UNITED KINGDOM
20647767 Jennifer Connelly   UNITED STATES
16509 Jeanne d'Arc   France
16514 Jacob Grimm   Germany
262260 Steve Vai   United States
16535 Joseph Lister   United Kingdom
16545 James Lovelock   UNITED KINGDOM
16547 Joachim von Ribbentrop   GERMANY
16550 John of England   United Kingdom
16553 Julia Roberts   UNITED STATES
16555 John the Evangelist   Israel
52260 John Carpenter   United States
16558 Johnny Weissmuller   Romania
16564 Jack Brabham   Australia
16567 Josip Broz Tito   Croatia
16588 Javier Saviola   ARGENTINA
16603 Keanu Reeves   LEBANON
16623 Karl Popper   AUSTRIA
16634 Konrad Adenauer   GERMANY
16707 Kurt Cobain   UNITED STATES
142229 Mike Dirnt   UNITED STATES
16736 Kurt Gödel   CZECH REPUBLIC
16743 Karl Marx   Germany
16757 Kyle MacLachlan   UNITED STATES
16768 Kevin Spacey   UNITED STATES
16774 Karl Dönitz   Germany
16790 Karl Friedrich Abel   Germany
16333 James Heckman   UNITED STATES
16810 Konrad Zuse   GERMANY
16821 Kallikrates   Unknown
16827 Kevin Bacon   UNITED STATES
16843 Utamaro   Japan
16844 Kofi Annan   GHANA
16861 Kurt Vonnegut   UNITED STATES
16879 Ken Loach   UNITED KINGDOM
16894 Kylie Minogue   AUSTRALIA
18188 L. Frank Baum   UNITED STATES
16912 Karl Benz   Germany
16919 Kenny Dalglish   UNITED KINGDOM
16991 Keith Moon   United Kingdom
17012 Kim Philby   India
17062 Kwame Nkrumah   GHANA
17077 Konrad Lorenz   Austria
17087 Konstantin Tsiolkovsky   Russia
17095 Kary Mullis   UNITED STATES
17103 Kurt Waldheim   AUSTRIA
17121 Kurt Schwitters   Germany
17130 Kelsey Grammer   United States
17202 Kingsley Amis   United Kingdom
17257 Ken Kesey   UNITED STATES
17268 Karlheinz Stockhausen   GERMANY
17272 Konstantin Chernenko   Russia
17289 Kliment Voroshilov   Ukraine
17292 Krzysztof Penderecki   POLAND
17297 Karl Ferdinand Braun   GERMANY
17300 Kazimir Malevich   UKRAINE
17304 Karl Ernst von Baer   Estonia
17313 Kenneth I of Scotland   United Kingdom
17318 Constantin Stanislavski   Russia
17335 Klaus Barbie   Germany
17355 Kenneth Kaunda   Zambia
17367 Konrad Emil Bloch   POLAND
17372 Klement Gottwald   Czech Republic
17443 Kate Bush   UNITED KINGDOM
17450 Kirsten Dunst   UNITED STATES
17461 Knut Hamsun   NORWAY
17470 Kurt Georg Kiesinger   GERMANY
159599 Ben Affleck   UNITED STATES
17528 Laura Bush   United States
17562 Leni Riefenstahl   GERMANY
17618 Linus Torvalds   FINLAND
17652 Lee Harvey Oswald   United States
17740 Louis Pasteur   FRANCE
17741 Ludwig Wittgenstein   AUSTRIA
17862 L. Ron Hubbard   United States
17888 Leon Trotsky   Ukraine
17897 Ludwig Mies van der Rohe   GERMANY
17900 Le Corbusier   SWITZERLAND
17901 Ludovico Ariosto   ITALY
17902 Leonhard Euler   SWITZERLAND
17914 Ludwig van Beethoven   Germany
17915 Lleyton Hewitt   AUSTRALIA
17917 Lars von Trier   DENMARK
17924 Leucippus   GREECE
17949 Leonardo Fibonacci   ITALY
17965 Louis Leakey   Kenya
287468 Elihu Root   UNITED STATES
17972 Louis the Pious   France
17988 Laurence Sterne   Ireland
18002 Louisa May Alcott   United States
18010 Leo III the Isaurian   Turkey
18023 Louis Agassiz   Switzerland
18024 Li Bai   China
18031 Leone Battista Alberti   ITALY
18046 Tarquinius Priscus   Italy
18047 Lucius Tarquinius Superbus   Italy
18049 Livy   ITALY
16384 John Belushi   United States
18070 Lise Meitner   AUSTRIA
18079 Leonardo da Vinci   ITALY
18096 Lavr Kornilov   Russia
18100 L. L. Zamenhof   POLAND
44205 Rosie O'Donnell   UNITED STATES
18313 Louis Armstrong   UNITED STATES
18381 John William Strutt   UNITED KINGDOM
18385 Lactantius   Egypt
18390 Lavrentiy Beria   Georgia
18425 Leopold von Sacher-Masoch   UKRAINE
3223944 David Petraeus   UNITED STATES
18443 Lindsay Anderson   India
18473 Luca Pacioli   ITALY
18507 Lucretia   Unknown
18549 Louis IX of France   France
18553 Louis XIV of France   France
18633 Lorenzo de' Medici   ITALY
18639 Lucrezia Borgia   Italy
18642 Ian Fraser Kilmister   UNITED KINGDOM
18706 Lee Van Cleef   United States
18707 Luigi Pirandello   ITALY
18710 Luke the Evangelist   Turkey
18720 Lodovico Ferrari   ITALY
18738 Liv Ullmann   JAPAN
18823 Mary Pickford   Canada
18894 Matt Groening   UNITED STATES
18934 Muhammad   SAUDI ARABIA
412200 Julius Erving   United States
18060 Leonard Bloomfield   UNITED STATES
19046 Mehmed II   Turkey
19047 Martina Hingis   SLOVAKIA
242319 Rebecca Romijn   UNITED STATES
19334 Marco Polo   Italy
253555 Tom Kenny   UNITED STATES
19373 Maurice Merleau-Ponty   FRANCE
19379 Mahatma Gandhi   India
19381 Miyamoto Musashi   Japan
19444 Miguel de Cervantes   SPAIN
19445 Maimonides   Spain
19455 Max Weber   Germany
19456 Max Horkheimer   Germany
564099 Philip Seymour Hoffman   UNITED STATES
19527 Mao Zedong   China
19535 Mikhail Kalashnikov   Russia
19548 Marshall McLuhan   CANADA
19019 Mr. T   UNITED STATES
19577 Moses   Egypt
19617 Margaret Mead   UNITED STATES
19620 Michael Palin   United Kingdom
81455 William H. Seward   UNITED STATES
21181 Nancy Reagan   UNITED STATES
19665 Marc Bloch   FRANCE
19667 Michael Ventris   UNITED KINGDOM
19727 Michael Faraday   UNITED KINGDOM
19747 Marcus Vipsanius Agrippa   Italy
170146 David Schwimmer   UNITED STATES
19813 Gaius Maecenas   ITALY
19821 Marcus Claudius Tacitus   ITALY
19831 Margaret Thatcher   UNITED KINGDOM
19834 Mary Wollstonecraft   United Kingdom
19848 Max Planck   Germany
19852 Madhuri Dixit   India
19861 Maria Gaetana Agnesi   Italy
19903 Marlon Brando   UNITED STATES
391022 Nicole Richie   UNITED STATES
19958 Mario Botta   SWITZERLAND
19960 Mark Antony   ITALY
19963 Marsilio Ficino   ITALY
19975 Muhammad ibn Abd-al-Wahhab   Saudi Arabia
19986 Murad I   Turkey
19987 Mehmed I   TURKEY
19988 Murad II   Turkey
19989 Murad III   Azerbaijan
19990 Mehmed III   TURKEY
19991 Mustafa I   Turkey
19992 Murad IV   Turkey
20032 Mike Oldfield   UNITED KINGDOM
20069 Morihei Ueshiba   JAPAN
20076 Martin Luther King, Jr.   UNITED STATES
20127 M. C. Escher   NETHERLANDS
20155 Marcus Aurelius   ITALY
20187 Marina Tsvetaeva   Russia
20192 Miranda Richardson   UNITED KINGDOM
316201 Jon Favreau   UNITED STATES
113159 Hank Azaria   United States
20221 Mehmet Ali Ağca   Turkey
20290 Mohammad Najibullah   AFGHANISTAN
20308 Mary Cassatt   UNITED STATES
20312 Hayao Miyazaki   JAPAN
20345 Martin of Tours   Hungary
20396 Michael Schumacher   Germany
19565 Michael Mann   UNITED STATES
20408 Marie Curie   POLAND
20428 Marcello Malpighi   ITALY
20435 Martin Gardner   UNITED STATES
415956 David Caruso   United States
265032 Telly Savalas   United States
20487 Mohamed Atta   Egypt
20540 Maria Fyodorovna   DENMARK
20571 Mary Robinson   Ireland
20584 Morgan Freeman   UNITED STATES
20596 Mieszko II Lambert   Unknown
20597 Mieszko I of Poland   Unknown
20603 Mary I of Scotland   United Kingdom
20604 Macbeth of Scotland   UNITED KINGDOM
20618 Martin Bormann   GERMANY
20633 Macrinus   Algeria
20651 Martin Waldseemüller   GERMANY
20677 Mary of Hungary   Belgium
20698 Michael Atiyah   UNITED KINGDOM
20709 Mary II of England   United Kingdom
20713 Mary I of England   United Kingdom
20747 Moctezuma II   Mexico
20762 Michael Crichton   UNITED STATES
20767 Menachem Begin   BELARUS
20787 Mary Magdalene   Israel
20796 Malcolm X   United States
20864 Margaret Mitchell   UNITED STATES
20886 Mohammed Zahir Shah   AFGHANISTAN
20892 Malcolm III of Scotland   UNITED KINGDOM
20900 Mathias Rust   Germany
20979 Mikhail Gorbachev   Russia
21018 Marcel Proust   France
21019 Michelangelo   ITALY
21026 Meat Loaf   UNITED STATES
313503 Candice Bergen   UNITED STATES
287316 Kristanna Loken   UNITED STATES
21210 Niels Henrik David Bohr   DENMARK
21247 Neil Armstrong   United States
21269 Nasreddin   Turkey
21444 Niccolò Machiavelli   ITALY
21453 Neville Chamberlain   UNITED KINGDOM
21465 Niklas Luhmann   Germany
21473 Nikola Tesla   Croatia
21504 Nicole Kidman   UNITED STATES
21511 Niccolò Paganini   ITALY
21566 Noam Chomsky   United States
21573 Niels Henrik Abel   Norway
21615 Nostradamus   France
21620 Noah Webster   UNITED STATES
21628 Nicolas Louis de Lacaille   France
21632 Nero   ITALY
21641 Sir Norman Foster   United Kingdom
21642 Niklaus Wirth   SWITZERLAND
21683 Nancy Sinatra   UNITED STATES
31471 Tori Amos   United States
21873 Nastassja Kinski   Germany
21995 Naguib Mahfouz   EGYPT
22055 Neil Gaiman   UNITED KINGDOM
22068 Naomi Klein   CANADA
22109 Nikolai Bukharin   Russia
22148 Niccolò Fontana Tartaglia   ITALY
22149 Nagarjuna   India
22196 Orson Welles   UNITED STATES
22351 Otto Dix   Germany
22413 Oliver Cromwell   United Kingdom
22416 Otto von Bismarck   Germany
22459 Ole Rømer   DENMARK
22468 Osama bin Laden   SAUDI ARABIA
22481 Otho   ITALY
22492 Osman I   Turkey
22493 Orhan I   Turkey
22494 Osman II   TURKEY
22519 Oscar Peterson   CANADA
22588 Oswald Spengler   GERMANY
22614 Oscar Wilde   IRELAND
22680 Oda Nobunaga   JAPAN
22702 Origen   Egypt
22756 Otto Jespersen   Denmark
22811 Otto IV, Holy Roman Emperor   Germany
22817 Olga of Kiev   Russia
22831 Oliver Heaviside   United Kingdom
22954 Plato   Greece
22994 Paul Cohen   United States
22995 Patti Smith   UNITED STATES
23005 Philip K. Dick   UNITED STATES
23006 Penélope Cruz   SPAIN
23010 Paul Ehrlich   Poland
23035 Pamela Anderson   CANADA
23229 Paul Robeson   UNITED STATES
23275 Pythagoras   Greece
23297 Patrick Rafter   AUSTRALIA
314475 Carrie Fisher   UNITED STATES
23313 Piri Reis   TURKEY
23347 Paul Allen   UNITED STATES
23348 Pytheas   France
23519 Paul Valéry   France
23575 Parmenides   Italy
23624 Procopius   ISRAEL
23660 Pierre Teilhard de Chardin   France
23673 Pachomius   Egypt
23677 Poul Anderson   United States
23721 Peter Singer   AUSTRALIA
30903 Thomas Pynchon   UNITED STATES
23734 Petrarch   ITALY
23746 Paul the Deacon   Italy
23761 Pope Linus   ITALY
23767 Paul Keating   Australia
23787 Pope Alexander IV   ITALY
23789 Pope Alexander VII   ITALY
23790 Pope Alexander VIII   Italy
23791 Pope Alexander VI   Spain
23792 Pope Alexander II   ITALY
23793 Pope Alexander III   ITALY
23794 Pope Alexander I   ITALY
23803 Pope Leo III   ITALY
23804 Pope Adrian I   ITALY
23805 Pope John Paul II   POLAND
23807 Pope John XXIII   ITALY
23808 Pope Pius XII   ITALY
23809 Pope John II   ITALY
23810 Pope Agapetus I   ITALY
23811 Pope Agatho   ITALY
23812 Pope-elect Stephen   Italy
23813 Pope Stephen II   Italy
23825 Pope Adrian II   ITALY
23826 Pope Adrian III   ITALY
23827 Pope Agapetus II   ITALY
23828 Pope Adrian IV   UNITED KINGDOM
23829 Pope Adrian V   ITALY
23830 Pope John XXI   PORTUGAL
23831 Pope Adrian VI   NETHERLANDS
23833 Pope Anastasius III   ITALY
23834 Pope Anastasius IV   ITALY
23835 Pope Anastasius II   ITALY
23836 Pope Anastasius I   Italy
23851 Pope Damasus I   Portugal
23852 Pope Honorius I   ITALY
23853 Pope Honorius II   Italy
23854 Pope Honorius III   ITALY
23855 Pope Honorius IV   ITALY
23867 Pompey   Italy
23932 Patrick White   UNITED KINGDOM
23933 Pope Martin I   Italy
23936 Pope Martin IV   France
23937 Pope Martin V   ITALY
23956 Pope Marinus I   ITALY
23957 Pope Marinus II   ITALY
23958 Pope Marcellus I   Unknown
23959 Pope Marcellus II   ITALY
23960 Pope Miltiades   Egypt
23979 Ptolemy   Egypt
24008 Pope Benedict I   Unknown
24009 Pope Benedict II   ITALY
24010 Pope Benedict III   ITALY
24011 Pope Benedict V   ITALY
24012 Pope Benedict VI   ITALY
24013 Pope Benedict VII   ITALY
24014 Pope Benedict VIII   ITALY
24015 Pope Benedict IX   ITALY
24017 Pope Benedict XI   ITALY
24018 Pope Benedict XII   France
24019 Pope Benedict XIII   ITALY
24020 Pope Benedict XIV   ITALY
24027 Pope John Paul I   ITALY
24028 Pope Paul VI   ITALY
34051 Walter Gilbert   UNITED STATES
24053 Pope Boniface I   Unknown
24054 Pope Boniface II   UNITED STATES
24055 Pope Boniface III   ITALY
24056 Pope Boniface IV   Italy
24057 Pope Boniface V   ITALY
24058 Pope Boniface VI   ITALY
24060 Pope Boniface VIII   ITALY
24061 Pope Boniface IX   Italy
24064 Peter Handke   AUSTRIA
24067 Paolo Uccello   Italy
24068 Pope Pius I   ITALY
24069 Pope Pius II   ITALY
24072 Pope Pius IV   ITALY
24073 Pope Pius III   ITALY
24074 Pope Pius V   ITALY
24086 Protagoras   Greece
24095 Diana, Princess of Wales   UNITED KINGDOM
24099 Pope Clement II   Germany
24100 Pope Clement III   ITALY
24101 Pope Clement IV   France
24102 Pope Clement V   France
24103 Pope Clement VI   FRANCE
24119 Pope Clement VII   ITALY
24120 Pope Clement VIII   ITALY
24122 Pope Clement IX   ITALY
24123 Pope Clement X   ITALY
24124 Pope Clement XI   ITALY
24140 Paul of Tarsus   Turkey
24146 Pope Clement XII   ITALY
24148 Pope Clement XIII   Italy
24149 Pope Clement XIV   ITALY
24152 Pope Celestine I   ITALY
24153 Pope Celestine II   Italy
24154 Pope Celestine III   ITALY
24155 Pope Celestine IV   ITALY
24156 Pope Celestine V   ITALY
24171 Plautus   Italy
24176 Pablo Picasso   SPAIN
24193 Pope Gregory II   ITALY
24194 Pope Gregory III   Syria
24195 Pope Gregory IV   ITALY
24196 Pope Gregory V   Germany
24197 Pope Gregory VI   ITALY
24198 Pope Gregory VIII   ITALY
24199 Pope Gregory X   ITALY
24206 Paavo Lipponen   FINLAND
24218 Pope Gregory IX   Italy
24219 Pope Callixtus I   Italy
24220 Pope Callixtus II   FRANCE
24221 Pope Callixtus III   Spain
24227 Pope Gregory XI   France
24228 Pope Gregory XIV   Italy
24229 Pope Gregory XV   ITALY
24242 Pope Gregory XII   Italy
24244 Pope Gregory XIII   ITALY
24260 Pervez Musharraf   India
24272 Pope Siricius   Unknown
24273 Pope Sixtus I   ITALY
24274 Pope Sixtus II   Greece
24275 Pope Sixtus III   Unknown
24283 Pope Urban I   ITALY
24284 Pope Urban II   France
24285 Pope Urban III   ITALY
24286 Pope Urban IV   FRANCE
24297 Pope Urban V   France
24302 Pope Urban VI   Italy
24303 Pope Urban VII   ITALY
24308 Pope Urban VIII   ITALY
24309 Pope Silverius   ITALY
24310 Pope Silvester I   ITALY
24311 Pope Silvester III   ITALY
24312 Pope Stephen I   ITALY
24326 Pol Pot   CAMBODIA
24333 Pope Stephen III   ITALY
24334 Pope Stephen IV   ITALY
24336 Pope Stephen V   ITALY
24337 Pope Stephen VI   ITALY
24338 Pope Stephen VII   ITALY
24339 Pope Stephen VIII   ITALY
24340 Pope Stephen IX   France
24341 Pope Sergius I   ITALY
24342 Pope Sergius II   ITALY
24343 Pope Sergius III   ITALY
24347 Pope Sergius IV   ITALY
24380 Pope Zachary   ITALY
24381 Pope Valentine   ITALY
24382 Pope Victor I   Libya
24383 Pope Victor II   GERMANY
24384 Pope Victor III   ITALY
24423 Pope Innocent I   ITALY
24427 Victoria, Crown Princess of Sweden   Sweden
24428 Pope Innocent II   ITALY
24429 Pope Zosimus   Italy
24430 Pope Innocent IV   ITALY
24434 Pope Innocent V   France
24445 Pope Felix I   ITALY
24455 Pope Innocent III   ITALY
24472 Paul Cézanne   France
24473 Pope Innocent VI   FRANCE
24503 Pyotr Ilyich Tchaikovsky   Russia
24507 Pierre Trudeau   CANADA
24509 Pierre Curie   FRANCE
24516 Polybius   Greece
24517 Plutarch   Greece
24518 Peter Sellers   United Kingdom
24540 Philip Glass   UNITED STATES
24546 Pierre-Auguste Renoir   FRANCE
24565 Pope Anterus   Greece
24592 Pope Theodore II   ITALY
24593 Pope Formosus   ITALY
24600 Pete Best   India
24614 Pope Silvester II   France
24642 Pope Innocent VII   ITALY
24643 Pope Innocent VIII   ITALY
24644 Pope Innocent IX   ITALY
24645 Pope Innocent X   ITALY
24650 Pope Innocent XI   ITALY
24666 Pope Innocent XII   ITALY
24683 Pope Innocent XIII   Italy
24684 Pope Julius I   ITALY
24685 Pope Julius III   ITALY
24686 Pope Eugene I   ITALY
24687 Pope Eugene II   ITALY
24688 Pope Eugene III   ITALY
24742 Paul Dirac   UNITED KINGDOM
24755 Pope Julius II   Italy
24760 Pope Eusebius   ITALY
24797 Proclus   Turkey
24845 Pope Sixtus IV   ITALY
24953 Pelé   BRAZIL
24955 Polycarp   Turkey
25022 Paul Auster   UNITED STATES
25055 Pierre de Coubertin   FRANCE
25071 Paavo Nurmi   Germany
25093 Philip II of France   France
25147 Peggy Lee   UNITED STATES
25169 Quentin Tarantino   UNITED STATES
25389 Robert A. Heinlein   UNITED STATES
25408 Robert Byrd   UNITED STATES
25427 Rush Limbaugh   UNITED STATES
25428 Roman Polański   FRANCE
25663 Raymond Chandler   UNITED STATES
25452 Richard Wagner   Germany
320723 Richard Chamberlain   UNITED STATES
25493 Ridley Scott   UNITED KINGDOM
215829 Ashanti   UNITED STATES
25525 René Descartes   France
25530 Robert Rodriguez   UNITED STATES
25624 Roberto Baggio   ITALY
25662 Robert Falcon Scott   UNITED KINGDOM
38123 Herbie Hancock   UNITED STATES
25671 Ralph Nader   UNITED STATES
42238 Gillian Anderson   UNITED STATES
25695 Russell Crowe   NEW ZEALAND
25701 Robert Musil   AUSTRIA
25740 Robert E. Lee   UNITED STATES
25789 Romulus Augustus   Unknown
25808 Robert Noyce   United States
25814 Richard Smalley   UNITED STATES
25815 Robert Curl   United States
25832 Ringo Starr   UNITED KINGDOM
25839 Robert Menzies   Australia
25867 Richard Dawkins   KENYA
25876 Anastasius I   Albania
25877 Anastasios II   Unknown
25879 Roger Bacon   UNITED KINGDOM
25893 Robert Fripp   UNITED KINGDOM
25914 Reinhard Heydrich   GERMANY
25929 Regiomontanus   Russia
293595 Chuck Schuldiner   UNITED STATES
25945 Rem Koolhaas   NETHERLANDS
25946 Renzo Piano   ITALY
1181010 Logan Lerman   UNITED STATES
1045186 Edward C. Prescott   UNITED STATES
26010 Robert Johnson   UNITED STATES
26022 Rehoboam   Israel
26034 René Magritte   BELGIUM
26035 Rudolf Diesel   FRANCE
26054 Rudolf II, Holy Roman Emperor   AUSTRIA
26078 Robert E. Howard   UNITED STATES
26091 Rupert Murdoch   Australia
26104 Rudolf Steiner   CROATIA
26129 Rajiv Gandhi   India
26161 Robert Fulton   United States
26169 René Laennec   France
44059 Harrison Ford   UNITED STATES
26193 Roger Penrose   UNITED KINGDOM
